ref,citation_0,citation_1,citation_2,citation_3,citation_4,citation_5,citation_6,citation_7,citation_8,citation_9,citation_10,citation_11,citation_12,citation_13,citation_14,citation_15,citation_16,citation_17,citation_18,citation_19
reference_78,2.7039234064367075,3.072468043003082,3.1501548216369155,2.6377426459676028,3.5813944974677803,3.514201447352183,3.776269423424223,3.4016911471124183,3.7393764451523066,3.674347861291647,3.234173194881802,3.7096289155805113,3.2215241739785676,3.1082095971582198,3.545708460073226,3.511006412875986,3.654667626324454,3.69576606359911,3.593967359213881,3.0369839864823818
reference_79,3.3722529185671686,3.2960825776705147,3.111201927661896,3.2400791111216547,3.2210031339759824,3.1157126268279507,3.3688780752965806,2.875127997909139,3.338286358886766,2.841029249046564,3.263964061448012,3.241881889257073,3.329947588987828,3.31372839836733,3.141260944670213,3.2373090462802407,3.306846869468505,3.2332799149808884,3.3097502128950533,3.185573190714061
reference_80,2.841386396442215,2.904333365809009,3.5034963331573747,3.383859904270591,3.9226574328185984,3.8745316006962693,4.1102459703311345,3.8359756248486967,4.025736365100045,4.085717363868595,3.260873344131315,4.038566654421081,3.5663248503348717,2.741100880563116,3.909267799343785,3.983728184355544,4.07775834649601,3.9516803798599263,3.9689398011445647,3.4210412248230226
reference_81,3.638734229187731,3.508988512826681,3.4665514965422637,3.629443300781012,3.5435006335521697,3.561704971189954,3.5541703276323555,3.4317011496159986,3.6181658993161916,3.6675664850678444,3.591100516222686,3.6831665341866016,3.605263476991654,3.5805757605933324,3.386746291222064,3.5062356191619637,3.694357821118404,3.220304171539212,3.6362535607026687,3.4997860795640947
reference_82,3.3559968717890762,3.057405674186973,3.213610853247547,3.3871140850524255,3.638902600278162,3.530135063596955,3.784817652102634,3.362098145410077,3.670326875592293,3.7756450259115697,3.2390824677385908,3.73025954032896,3.0246758185354117,3.364870043139377,3.5656194334055495,3.64169892816234,3.53346154246295,3.6920289007102918,3.300338009014813,3.22127811706928
reference_83,3.299839462081664,3.2533562176914215,3.0715104013232235,3.1792171470143793,3.1656278203825,3.052624215756337,3.3109583600187027,2.8492221950442533,3.266525487057424,2.8632384075927737,3.1550455814601475,3.211384287406802,3.2882303567707067,3.265912889586165,3.086409452457456,3.1682661329127786,3.245661911525921,3.1841022237332344,3.2609657114474895,3.1120717348899545
reference_84,3.3101817487922474,3.2019442906238003,3.123880448897326,3.374606467092796,3.5377070511775277,3.4377164109948426,3.6669444504108326,3.3820044004298357,3.595613902322498,3.7268950375386782,3.25360023825888,3.636435978105969,3.1488950813278445,3.3033067860277745,3.434025997950922,3.6083674116116042,3.42267061958161,3.5321505532877318,3.2713386322036238,3.1625494942992325
reference_85,3.466876320999985,3.363560478956377,3.0514640556680237,3.463742646366674,3.303474825584403,3.226504594167733,3.381189914353436,3.033397978239407,3.2248454963306434,3.508226320362322,3.3905973069756117,3.2781593725191196,3.244134266647632,3.146343275324434,3.1645233144521185,3.3342401280980494,3.4090311645954943,3.1367515560260646,3.391604664783184,3.147962127252681
reference_86,3.7927264393895928,3.6789830526875913,3.179909108213015,3.741691458807471,3.6638138021005173,3.479450989598425,3.630241994917265,3.430712315786739,3.5970341824502867,3.716240906277461,3.688271640500958,3.627146108740747,3.639083925489815,3.2854873673639147,3.462229613241739,3.5582154035700033,3.716744416467517,3.2019468060190572,3.614068817349044,3.639376228815474
reference_87,3.9178234177125506,3.877477138470769,3.721347413496948,3.949144142539382,3.8306779687569144,3.7467646346260817,3.827096854351869,3.647884248750184,3.8113485317006703,3.9060859307194353,3.8009243201871836,3.851203572137236,3.7803603861445914,3.828076011658067,3.656888444891221,3.755223898926079,3.50237798110359,3.8033065653777127,3.2697162899460723,3.7872524726588725
reference_88,3.646146747763234,3.587327251124382,3.19534134444809,3.749882930221939,3.5788688009347913,3.46008388642892,3.3689947994470124,3.3922383848100783,3.467569573394442,3.7218360795216086,3.65413511770433,3.535063070943189,3.5086151129010203,3.028534406762668,3.3061230262805,3.4431317448480128,3.209975238910266,3.106849952703858,3.0645001488269705,3.5210163441011546
reference_89,3.668941515194627,3.4284429668962955,2.969285553593517,3.3185717502057552,3.4304770006949425,3.1677835290106606,3.318493218448775,3.2454582846706703,3.3856131447479725,3.6527609636131526,3.4874446299822166,3.3904066399816273,3.109790865124405,3.1025557727414657,3.221970320830991,3.370629123307657,3.4473942192587543,2.990339686039341,3.404802601111951,3.4675561600399614
reference_90,3.231214924635118,2.3954175966315012,3.0173418809561627,3.1708694147204475,3.1680912122911207,3.4777391696587223,3.674314207992139,3.138230784586325,3.6840916091900917,3.7336846270410686,3.2652336968832927,3.6821632508750306,2.7911803463189266,3.213992778421846,3.0780994740791945,3.6254525538506135,3.1296265536769026,3.1897284703659317,3.2203738962812563,3.0445005116746042
reference_91,3.812768373595894,3.6796354621560816,3.471414418702125,3.77391811337185,3.6562032947525025,3.6140904462343677,3.3043169009000617,3.5140739196057504,3.587435211828614,3.8891720608100897,3.737394148384738,3.7064705186604865,3.282987420622587,3.5583542323930137,3.489630650438305,3.6886514228463176,3.174376466897898,3.189280864342451,2.954040289691169,3.6804386976774217
reference_92,3.741574342828876,3.5630835682430932,3.136360350700005,3.724685000885122,3.597759004739021,3.51626798239114,3.5248533076766875,3.4028667991496273,3.51711072724563,3.741769217767601,3.6758125975224716,3.5755586373062065,3.211472575949294,3.296321803548309,3.3016813586495815,3.5717171181986744,3.1439340443281276,2.834203183136741,3.169610642410262,3.5436327664711857
reference_93,3.6406122527011706,3.523143300470886,3.3543535913304967,3.59168543550244,3.4700183725612956,3.399551314412033,3.679671206813657,3.2708418284714442,3.5720703924890516,3.679449151307657,3.5533337973981194,3.595108536954606,3.5001528935308115,3.701085595705641,3.276197173100613,3.5239098222978456,3.1235982809023346,3.169215092482004,3.0975858063326256,3.46636545405191
reference_94,3.655405953771439,3.427186284575462,3.497151455909729,3.62009334944725,3.4412460437703607,3.4475206982405817,3.739773244116663,3.403354839625102,3.636580656356335,3.6775569307808875,3.534089683775771,3.5182227505102155,3.6209331853904727,3.6188494262128357,3.3734133507526987,3.626239398803473,3.6480496027883147,3.1506109569441323,3.5964624221652057,3.529751816921234
reference_95,3.7590158198240697,3.505534983877945,3.4336590690377715,3.5433433576049564,3.418266887905884,3.3768137771016016,3.7133716782171677,3.3463134929614506,3.619181616184187,3.6031951903110984,3.604419672895577,3.5615927169593813,3.6213397876079085,3.717241943992269,3.3070008550126033,3.553955451395607,3.665492080306993,3.2016237765572555,3.5677483284641864,3.5850671992426157
reference_96,3.894186190183982,3.694706633516693,3.716775315674401,3.782077463548279,3.626142250980758,3.6188539380116946,3.931190317773699,3.606706260228623,3.8381494245817662,3.874210061727476,3.781835393712788,3.7481764645340445,3.7513118400461205,3.8322873568458418,3.5627883277979775,3.818339269237709,3.4835483221136783,3.2612641192056664,3.1971065872127564,3.7811602676638483
reference_97,3.6089189422011114,3.625103047341998,3.512128396424711,3.671432246774871,3.5581885735115173,3.4370081810278674,3.6986909366775267,3.321011716199193,3.6159367880950057,3.720171481006511,3.5062556166561465,3.4373843021169397,3.190737626782843,3.599253484084491,3.405637003227298,3.6001599687996744,3.3132476990919235,3.526823040971496,3.0529870598595497,3.4847648053888514
reference_98,3.946594501264807,3.690595142965972,3.644339600953675,3.779136189748764,3.561090823460579,3.6283386102975554,3.8269244925423713,3.5316856308840165,3.7872210534864426,3.776755517139435,3.812192231166965,3.7613188571770193,3.8854004773571016,3.8664495934252137,3.556552963393301,3.725925728843975,3.897536035954238,3.3109417213096624,3.797472340343267,3.761530578476429
reference_99,3.7070650232445317,3.433135222107053,3.388252139698172,3.439825847584009,3.34182828912015,3.3425163926221138,3.628131393318346,2.8331073514864635,3.545136923062634,3.611222255247831,3.557346855338387,3.524820603399754,3.5946748905245784,3.6621109067101147,3.325356025784246,3.517811431014061,3.62870000856643,3.076207242172623,3.5280077255571656,3.4999667163160444
reference_100,3.7965104226513184,3.6403308066594735,3.5094688518681507,3.7797140807118423,3.6163616670811676,3.507049733033664,3.67748676948584,3.157729646774095,3.647395787745414,3.790824888461476,3.6518508169716934,3.7368678185904476,3.7247326878930127,3.6522930983131734,3.495893612388454,3.6283114939291696,3.6385304631603885,3.355295640479197,3.3804318050553546,3.5623078359878297
reference_101,3.4709949988255286,3.2430878744754215,3.583525688123603,3.825485991279221,3.5452830821122716,3.5960241221153852,3.7331098175540554,3.4117958594500686,3.6988001295875526,3.8064560500583515,3.2865534263218246,3.7354534506023716,3.1537894693078314,3.3777284737467936,3.4471102750823808,3.6999749034606566,3.6258140512707095,3.4655364518684397,3.4976894261479803,3.616634308673705
reference_102,2.8822622749894284,2.7393627518604284,2.9045971188461306,3.452342290945434,3.7283352436524875,3.6372941942342485,3.6850175373549234,3.5751759824381413,3.4123785303159235,3.866686380514336,3.02809767550758,3.726732407912255,3.2396843807815556,2.020514417822831,3.6134150705807038,3.677624199676705,3.7579686276773834,3.3595672399844165,3.7293041766996087,3.3090519377609255
reference_103,3.5949711960459747,3.461693873735595,3.33564461109643,3.543906149059153,3.465727435846901,3.324059720673972,3.5070326839010573,3.085509742046145,3.477267730421543,3.5595903648518084,3.4862953063510553,3.480658595047891,3.1179461746809007,3.484194718693728,3.2742423474239013,3.3813645213219643,3.495539376821344,3.3808922236875056,3.3945592868118513,3.316086628822398
reference_104,3.2558155598020395,3.151248896394661,3.211055657069744,3.150107201257477,3.619784887346932,3.5892863355994122,3.8019137204463154,3.4719328627535178,3.7908587680469528,3.8581080674077954,3.374472561722811,3.7962825909055655,3.391285200667552,3.1982089656830333,3.5745282171426846,3.7233888123535683,3.7850175410477944,3.34426904753488,3.7449457582006183,3.1681674644461975
reference_105,3.5552872417644057,3.4243692665052525,3.280654836190701,3.497350976294485,3.6640910813848238,3.493982861456627,3.7645093860256953,3.4176939453066266,3.685180134325579,3.834197879267567,3.4369837950596582,3.528867004312967,3.367617641403362,3.467218790859631,3.501455710302601,3.684124712662081,3.617559495624562,3.3840900437404664,3.3864085485687174,3.3788407032078682
reference_106,3.8997110100843497,3.689241989706874,3.674941489571858,3.826994641527176,3.5693768237885,3.658348896412794,3.7429678435250495,3.5828304142392793,3.7777006507251736,3.8863083429894445,3.783899151402214,3.832671231214404,3.8438912845641138,3.7642085476948326,3.5671180020418203,3.7721352179739474,3.8300462437308918,3.3268947813519003,3.7153853507530514,3.8178511069478986
reference_107,4.058466573356881,3.882086580812552,3.7649672331924866,3.9574303214712843,3.8740014775917455,3.7697037880185005,3.6810891750654,3.7089805995434046,3.6533947663386637,4.02168529894311,3.923726652673923,3.747696791692285,3.806787812732091,3.8486459548817917,3.5787025931426264,3.626510136336509,3.764178274948444,3.7973698153308195,3.779061938239229,3.8670747970172004
reference_108,3.5452586367603653,3.5290852137086275,3.3049850467454904,3.5815976786069874,3.5009016353869917,3.37478345922505,3.643686410053813,3.2274713349729582,3.5104896915282255,3.6063618277875427,3.4167760758234227,3.518913565624905,3.4817295739501946,3.5645402536746,3.3291985608934542,3.4704067443422324,3.1281059904940345,3.47400536549797,2.7370005076265054,3.3658111933625943
reference_109,3.323432621500728,3.2660513671529294,3.0665309684089666,3.1880961447038647,3.180592734255695,3.0790729478209142,3.3423696471910054,2.8565458063346623,3.294403693987203,2.855618915809751,3.2236326330558347,3.1990073374938968,3.309119284471894,3.313732430383288,3.114486402457583,3.2158969326051237,3.2904690768684306,3.181898101593972,3.291177991184671,3.116604862184733
reference_110,3.000303313550751,2.9271813330822853,2.941107434343347,2.9802687202961877,3.432912509054421,3.252452820264979,3.6827304075515905,3.417342172692012,3.624117512835018,3.683013808808803,3.220713688435949,3.598581752363075,2.7707326821626372,3.024870964388182,3.384025830362493,3.5849085994603618,3.6247787462517818,3.19341731203436,3.326004479980235,2.960423071250944
reference_111,3.371444461684635,3.274338134796882,3.679949470238342,3.921446684911172,3.7782451409994082,3.6833025997613547,3.8749775067746994,3.621821929469292,3.8001299340498558,3.910673025144334,3.383224211647297,3.8377799621776547,3.4103652672622067,3.238780903115084,3.686949729199108,3.784685608363452,3.59029508448352,3.7667865266317437,2.905086499034283,3.767994451700872
reference_112,3.53198201412164,3.4778319741133132,3.313351395452268,3.501962919163063,3.4050486952608856,3.2842396283786677,3.4588646850313496,3.057964768897644,3.4374916193124943,3.2665235932029812,3.369272123585742,3.404696491214595,3.47285978841513,3.516577808801453,3.2626676713535145,3.306316434419585,3.467792584010199,3.402270504360017,3.457059476469109,3.259676460949372
reference_113,3.5297237217189954,3.510011826650798,3.4516364300153257,3.6462491879850627,3.4585085628747936,3.389440905742213,3.6331737950439833,3.240413858251921,3.5261376583265784,3.5900609019041063,3.5556526315691186,3.4017379822614195,3.5744026941401965,3.5818092988717685,3.3600132656164106,3.5364786193050386,3.514788112908545,3.416476276295662,3.6084351532519308,3.3949259985002875
reference_114,3.233312492148144,3.187861769249638,2.990733400307942,3.2695219315692956,3.6125880062590037,3.49757131924982,3.766163889929758,3.4799959638826827,3.6944302487695175,3.6539581572371826,3.3197024055810385,3.6566342814484076,3.214890590724351,3.24561079175038,3.526946737786391,3.6986716934757045,3.4800024622538133,3.604547382344053,2.7349510569220303,3.079336848462387
reference_115,2.7139233595812717,2.6092716781249954,2.9473591646080153,3.106528561882443,3.6717248978974473,3.6877452929072865,3.701597386120224,3.6195545826488655,3.4382044062859474,3.8804601313541447,3.1347803851515392,3.7609376670556145,3.358106773932489,1.5922224201571284,3.5864189289747976,3.6938214903101065,3.7822474280106806,3.064450805222905,3.813538638158566,3.317588734111652
reference_116,4.04261988737415,4.044009441590905,3.9541126519109735,4.003238263481617,3.9626289639472962,3.876721332908526,4.075859536827949,3.7710057545046083,4.011320309997559,3.772941137770772,3.939956173647588,3.9862387579717637,4.041979990290357,3.995308639409667,3.874983425197768,3.951189826485443,4.009374761754329,4.028962130614091,3.995162605458713,3.9704132962177994
reference_117,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_118,3.7731476298723168,3.7054584185891524,3.5422751871248144,3.701093644242634,3.6302885401752305,3.455159750128284,3.70811572206096,3.3798530981375845,3.642023295915583,3.482638296286914,3.582943299466616,3.5178050392499287,3.6055718265601078,3.693051840417255,3.3954159017979366,3.529247004954801,3.589773636839044,3.5984826261261196,3.593799733023166,3.5479555801097824
reference_119,3.8018865815471936,3.7564868063737156,3.587203524663926,3.7366037556089164,3.6735119671723844,3.488020683236904,3.7288131665272672,3.438524235786841,3.6748067502277375,3.4883748181716205,3.6035080948014335,3.5944765750160217,3.67287223583479,3.7190266934418714,3.427470672635378,3.494377829997253,3.6365228305732975,3.648326062084675,3.629910181208896,3.6271584782645703
reference_120,4.04261988737415,4.044009441590905,3.9541126519109735,4.003238263481617,3.9626289639472962,3.876721332908526,4.075859536827949,3.7710057545046083,4.011320309997559,3.772941137770772,3.939956173647588,3.9862387579717637,4.041979990290357,3.995308639409667,3.874983425197768,3.951189826485443,4.009374761754329,4.028962130614091,3.995162605458713,3.9704132962177994
reference_121,4.04261988737415,4.044009441590905,3.9541126519109735,4.003238263481617,3.9626289639472962,3.876721332908526,4.075859536827949,3.7710057545046083,4.011320309997559,3.772941137770772,3.939956173647588,3.9862387579717637,4.041979990290357,3.995308639409667,3.874983425197768,3.951189826485443,4.009374761754329,4.028962130614091,3.995162605458713,3.9704132962177994
reference_122,4.04261988737415,4.044009441590905,3.9541126519109735,4.003238263481617,3.9626289639472962,3.876721332908526,4.075859536827949,3.7710057545046083,4.011320309997559,3.772941137770772,3.939956173647588,3.9862387579717637,4.041979990290357,3.995308639409667,3.874983425197768,3.951189826485443,4.009374761754329,4.028962130614091,3.995162605458713,3.9704132962177994
reference_123,4.04261988737415,4.044009441590905,3.9541126519109735,4.003238263481617,3.9626289639472962,3.876721332908526,4.075859536827949,3.7710057545046083,4.011320309997559,3.772941137770772,3.939956173647588,3.9862387579717637,4.041979990290357,3.995308639409667,3.874983425197768,3.951189826485443,4.009374761754329,4.028962130614091,3.995162605458713,3.9704132962177994
reference_124,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_125,3.661580342120067,3.6262333372056483,3.3918533222801686,3.561908400112092,3.456025438146973,3.2595612368480023,3.462779381021701,3.1886276363456414,3.491020542257833,3.363643866937995,3.525444138089693,3.442943430916071,3.502229017874051,3.5683563912696448,3.189305689009943,3.244109709002495,3.465946474099274,3.4174546183414463,3.467494218397455,3.4374601401883362
reference_126,3.5857429534426073,3.4833955384387973,3.3871078467076305,3.5235546895705463,3.488218509887457,3.359643744020587,3.57807203964925,3.2320704712239077,3.485753628866577,3.256327377691984,3.444394769021721,3.4629375606713295,3.5330448774430283,3.4904411278537846,3.3612059649934647,3.4390743247299196,3.5637632198502622,3.4887952556380752,3.511226296652573,3.4561695870838167
reference_127,3.7666944384611414,3.7322961741827254,3.5685562536737514,3.7226552277281773,3.7330674292701023,3.567648559845645,3.7776010683722485,3.5131677539553814,3.747581703114138,3.592964063207834,3.6342046878092993,3.6040852328069137,3.724758329263565,3.678717580121074,3.527168293078192,3.6223421350887497,3.7776632570323816,3.600307752657852,3.661549872551192,3.6314776215075555
reference_128,3.5458680617073584,3.431458679896545,3.257172157568837,3.472563581878924,3.5071781059732436,3.3060118745241893,3.5508585348971096,3.2457084052117366,3.49644597869873,3.3084955198825834,3.4549390057582205,3.4327143488798617,3.527668103030634,3.446903635497673,3.348596951707992,3.4549381895446776,3.604379090387273,3.367121026377249,3.4609830055273463,3.3703021475780366
reference_129,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_130,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_131,2.826524788990097,2.6917173396826244,2.87493840358745,3.274106710311007,3.1983790100588414,3.2801145058504906,3.427203795235938,3.203750886949114,3.2608544959880565,3.543801727029005,2.89877295112844,3.3320993963745824,3.1441555107731607,2.5347595417202236,3.0094490451443785,3.3728213777521803,3.5363505448037182,2.906382823413968,3.4144671130841258,3.0827473141019017
reference_132,3.63981796954806,3.5297212435257435,3.539097128057003,3.718618952794075,3.5321586174800874,3.477733889862301,3.6619540490923295,3.295503026996601,3.6164722143830774,3.6344783654584885,3.5401939923720596,3.6298254033172133,3.570597195248604,3.6422663742633263,3.4354171218404805,3.53028590680027,3.6404442673976876,3.597361578238106,3.4813580939691184,3.503290934895873
reference_133,3.636409148948019,3.309536069297792,3.4684288256437514,3.637596171654026,3.2585029254632008,3.456239743333012,3.596074802731577,3.31678543596931,3.541149968647234,3.6327899761048523,3.49571494275412,3.594529996765806,2.9487229915100097,3.5782310141278466,3.1060924440165376,3.4827817871118563,3.454993166980607,3.4551048524875854,3.221850605380746,3.472087799558954
reference_134,2.684868213943652,3.0806994537963868,2.9262421794934275,2.4627896256560087,3.508357049385119,2.9859115068029136,3.6443578730598283,3.2941387713604766,3.6150499777172325,3.5300048508113626,3.256637983795852,3.5000370083105565,3.1600186225957154,3.0223811400280014,3.4036939465826017,3.516920311727285,3.5894124617462038,3.2497850338461403,3.5545867273816967,2.957120587637901
reference_135,3.338083637478405,3.2036835507328036,3.1042006707916254,3.1490061454080345,3.6857102007799627,3.502279154538288,3.664832456518822,3.4462957077985763,3.6451172379915238,3.7289319221472743,3.279683138690445,3.606896674998999,3.227749499396276,3.2547633858245284,3.499088490586282,3.5600993030000683,3.6594346101770143,3.675794035506249,3.579320159532587,3.1320492326678755
reference_136,3.574259560859145,3.467253922721934,3.0288460262307897,3.314455216084028,3.448351868746254,3.0500566067513337,3.5716327273968176,3.1132748825167402,3.473720061777474,3.5263737587364608,3.4721221250964582,3.2645752276682676,3.3714058979915276,3.5615809712646684,3.16461120238282,3.2924920285262775,3.449170255904888,3.34689875114762,3.4101918639375906,3.3469709033232036
reference_137,3.5588035738676256,3.4941701495924,3.4048707413692956,3.4707580377869607,3.430199364402652,2.8093528910227215,3.454579478358546,3.2740558448879757,3.4595516288779975,3.6127418922868966,3.4973358683318936,3.433525562682748,3.523355793550289,3.5087876305649077,3.3162201266567193,3.4692041079100844,3.5587932326351477,3.252702621061886,3.480327682435297,3.4776306780605313
reference_138,3.436325577923233,2.9428665788914086,3.3543495521541127,3.3806561453464274,2.78276499479866,3.339204723679655,3.509241524386397,3.2794399325767434,3.4332493085866926,3.5848561175010683,3.5268643294838595,3.4757481671201704,3.492294993252898,3.096515358892995,2.8635537570019216,3.3272989670765876,3.6573500435372104,3.003980826327801,3.484876995865793,3.3825735062341686
reference_139,3.68127945502155,3.5921506711434725,3.402456744338321,3.5501079126146795,3.5710265768580913,3.191925975691912,3.158111673278774,3.3416231558438465,3.1610797846910006,3.6514260889399055,3.5777435732875484,3.133087594918013,3.187363070944976,3.5864721025633517,2.952351857222708,3.0541256962797165,3.2203786461732022,3.220298123720169,2.939464516680521,3.4582081440755728
reference_140,3.6093755292246033,3.189952422038951,3.294306476105634,3.573065516821047,3.0384164835374605,3.315166954775349,2.6932318550613745,3.209466588532507,3.069033447848981,3.5799942346128026,3.440380733670855,2.999768212622485,2.9124463950977137,3.1097806221427953,2.4813323368478803,2.986870600922309,3.1032461216040925,3.3273930436188643,3.1966150657752603,3.4098544944195175
reference_141,3.7141025296334313,3.6961649924008197,3.508764950118927,3.790210120334907,3.640325013672866,3.3135205177366545,3.4793560417609406,3.4876117602764327,3.412154197922341,3.789568647374783,3.5846392732436767,3.3521061807569734,3.2925822855158233,3.609930626913278,3.145307170135293,3.3314612602176297,2.835664617824133,3.5436799550383604,2.6699394004790715,3.5779552360353226
reference_142,3.5802274968361933,3.5901228991231444,3.1891670883075722,3.5983116781954765,3.4237237305610657,3.331530390873021,3.694946575772803,3.2173998355225906,3.5776858392662048,3.491863247144175,3.509678431542424,3.5138309282684803,3.478580615696526,3.631237578811268,3.3506161181747527,3.5233608231574056,2.636958402699324,3.546521946471787,3.0635821419238294,3.3598599866864207
reference_143,3.096970895637443,3.2330924206055127,2.8008642665874466,3.1401829268921455,3.7600641983176684,3.6572930593631816,3.6363292706899157,3.661572219408174,3.748312483186065,3.8342986316700793,3.459731830318575,3.751800477925914,3.33902844086987,2.1902700978297593,3.551017016360966,3.6791382753692834,3.769989149101071,2.594965955105048,3.7997099692320524,3.2364385215987936
reference_144,3.2034618029479014,2.9981903132209777,2.758875908086181,3.1302759448096156,3.4989356016684297,3.571139590594359,3.5532809314368734,3.4374472466267907,3.6599152597911715,3.7940590908907654,3.3601833477805756,3.5870425497177245,2.905692557131636,2.3332198170704834,3.3997684487952076,3.6468130522275453,3.6651124865136393,2.273407422163368,3.693101952315591,3.128187025060773
reference_145,3.5760319692087306,3.4291393749084964,3.4739895955386464,3.6252601577595005,3.3878782192429693,3.398324534933344,3.689740109863963,3.158027393549651,3.56980844149659,3.6758655912788405,3.563666321331417,3.044477863424818,3.6207295005169935,3.2113210238750205,3.2920791988157303,3.564758226484315,3.650259951847058,2.5110365563349113,3.608483078787876,3.4402058826813544
reference_146,3.8483247663348488,3.8399659639172667,3.7397523415223124,3.9216917949537278,3.8185537385310178,3.698078306767677,3.8707118856066662,3.5796178595436294,3.8270967750145912,3.918411972616196,3.79442602807322,3.9190970715887548,3.8051165168696883,3.836043370286774,3.7065439006094745,3.8449198908195497,3.213074776663336,3.8602005503768924,3.2245563654487355,3.6605735862647535
reference_147,3.9216745690621853,3.7874393004935096,3.6783383226308772,3.8871282321208973,3.7108449459376036,3.667775912186745,3.8630005054626806,3.584385957187683,3.7251827008896647,3.9880064257805374,3.786970242911745,3.7613984167781895,3.632616678449889,3.7948960629370876,3.57368346560769,3.777668386018421,3.3676281683467173,3.132227241281046,3.1699356232303635,3.7542199370024267
reference_148,3.7216516683160856,3.6912793448029486,3.305658782952118,3.793017365512951,3.662020805710724,3.2478582891479015,3.6421499733139653,3.4344297842506255,3.579120351267152,3.7801847269844426,3.6431931275365304,3.460470228566989,3.549759431744149,3.4117157037600077,3.429935879775443,3.552840820153183,3.365664966765181,3.3150120997811254,3.057571103222985,3.5523105942019555
reference_149,3.7772696978680766,3.7050721268024005,3.4361807269677516,3.8244484764047226,3.6932676258626027,3.544734803783434,3.45572602088887,3.442949350275858,3.5970683745283636,3.796199493420613,3.6988657305017987,3.3768581191919265,3.6007187267439607,3.5490592504655813,3.4612234759051033,3.5751645738850515,3.3601169755060925,3.245711403332593,3.160433630770265,3.5853878664923893
reference_150,3.8216483559970733,3.763383542489866,3.699813926312036,3.8613002857233556,3.7012583616108348,3.568863573864264,3.8447368648467197,3.5053341784691523,3.745487594991724,3.8560955423530046,3.7261632133343325,3.5265014142215967,3.7312628515053308,3.7427882858254486,3.6104826434287,3.7564925922230104,3.4128832502722104,3.7111041121977286,3.1625567976045033,3.645844205386625
reference_151,3.206310786702519,3.109466063555105,2.775336539616488,3.305835555626452,3.446760424880603,3.3086085220977473,3.430305849830806,3.316508031077116,3.4904465847557873,3.6674817683604886,3.240438137130701,3.3386719044962607,2.966547158174528,2.7465144271703785,3.1984325522714774,3.4535551521174916,3.209919884046098,2.750304508133678,3.0369934683513358,3.1819050676405607
reference_152,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_153,3.766255469545284,3.6618710953325526,3.5626511918024604,3.743663907660573,3.658354543896684,3.5693552911118935,3.5601190631223867,3.354726682473215,3.4781493510360564,3.8605528902907538,3.7831949449626543,3.536002538026908,3.5667239764713234,3.607210135877478,3.4067616983565365,3.5465521458829636,2.8800862988093647,3.6612332412992568,3.0606852916193312,3.601052241413611
reference_154,3.6171434361114256,3.293093450186133,3.4725545415900707,3.584293857176542,3.517004514672518,3.354917498047934,3.638543403531052,3.2459345387869094,3.562089150415898,3.704654354923725,3.605168056571552,3.615972483162999,3.476728835644675,3.660822047216082,3.403176585332856,3.571792643469524,2.958440956902496,3.593754139874459,3.0132226393310884,3.228556314235568
reference_155,3.5871576105944243,3.6321148262218235,3.188138969376326,3.8014555751144887,3.6523583688608166,3.487988532897687,3.45280924924928,3.4705047758326555,3.581295779087019,3.697504983232975,3.6356634924443214,3.6039528463882204,3.6149196668080332,3.049785446850654,3.3474010019697804,3.468964179816246,3.6440670773778736,3.1541136581256395,3.632059226481098,3.5612142279681565
reference_156,3.792317423821659,3.2944498715766013,3.281943827897792,3.866430990799436,3.262626343132372,3.5844210292903473,3.467865083006637,3.5560045649338474,3.570799580062978,3.8700046495121416,3.761660433916339,3.702445812502558,3.6324806291892515,3.2051959626404267,3.015826027853122,3.582884969643271,3.4532155994699987,3.2584960705746173,3.235460519466079,3.7440702991000854
reference_157,3.5912194795020254,3.5185135599036435,3.3839383429003687,3.619592138596022,3.4144550659636943,3.3772803911123908,3.596080372852317,3.286632619161248,3.537038018008483,3.6942936075201422,3.259627626020726,3.547996939111464,3.406917862332638,3.5771674518758374,3.3859245567431424,3.5215438038783744,3.569774456082162,3.3346268956251683,3.5242249480477335,3.4962917358890553
reference_158,3.4819095954884625,3.261115824223464,3.3705051620987843,3.5949741978227383,3.3112135643001452,2.955472157142561,3.538732914411728,3.252621437914622,3.513493187032164,3.6492643312705937,3.283421179378977,3.492196016937574,3.3784052035865506,3.4969126976172586,3.140369692329955,3.4849938358058186,3.308183181617486,3.1469511315820307,3.2002200725474848,3.383694919527376
reference_159,2.8975610485640533,2.6700677512553237,3.067350267162188,2.908640930338882,3.283139544484447,3.475528288311658,3.7557589196671612,3.3663493429545164,3.640377720623343,3.7494030472239013,3.2533667376416244,3.547870812077964,2.8960162395783033,3.083896736964773,3.201350939587284,3.6187608211931095,3.773054356566594,3.593980332329297,3.6510620203196753,2.9846982266969313
